11806;1676;3;"A+";"This is test comment #11806"
11807;822;1;"B-";"This is test comment #11807"
11808;3164;1;"C+";"This is test comment #11808"
11809;5703;4;"A+";"This is test comment #11809"
11810;8398;4;"B-";"This is test comment #11810"
11811;3655;1;"B-";"This is test comment #11811"
11812;2638;2;"A+";"This is test comment #11812"
11813;5038;2;"C+";"This is test comment #11813"
11814;7662;3;"B-";"This is test comment #11814"
11815;2536;1;"A+";"This is test comment #11815"
11816;3278;3;"B-";"This is test comment #11816"
11817;8503;2;"B-";"This is test comment #11817"
11818;3655;3;"A+";"This is test comment #11818"
11819;2330;4;"A+";"This is test comment #11819"
11820;4064;4;"C+";"This is test comment #11820"
11821;2185;4;"B-";"This is test comment #11821"
11822;8461;1;"C+";"This is test comment #11822"
11823;8493;0;"C+";"This is test comment #11823"
11824;4432;2;"C+";"This is test comment #11824"
11825;2715;0;"B-";"This is test comment #11825"
11826;3799;5;"B-";"This is test comment #11826"
11827;6522;4;"C+";"This is test comment #11827"
11828;6920;5;"A+";"This is test comment #11828"
11829;7416;5;"C+";"This is test comment #11829"
11830;6692;4;"C+";"This is test comment #11830"
11831;387;4;"B-";"This is test comment #11831"
11832;5002;5;"A+";"This is test comment #11832"
11833;1142;3;"B-";"This is test comment #11833"
11834;7111;1;"C+";"This is test comment #11834"
11835;8357;2;"C+";"This is test comment #11835"
11836;1537;0;"C+";"This is test comment #11836"
11837;2887;0;"A+";"This is test comment #11837"
11838;1367;1;"B-";"This is test comment #11838"
11839;648;2;"A+";"This is test comment #11839"
11840;2890;3;"B-";"This is test comment #11840"
11841;6161;4;"B-";"This is test comment #11841"
11842;5135;0;"B-";"This is test comment #11842"
11843;5799;1;"B-";"This is test comment #11843"
11844;3429;0;"A+";"This is test comment #11844"
11845;3610;2;"B-";"This is test comment #11845"
11846;7633;1;"C+";"This is test comment #11846"
11847;6354;4;"C+";"This is test comment #11847"
11848;7053;3;"A+";"This is test comment #11848"
11849;4631;0;"A+";"This is test comment #11849"
11850;1339;3;"A+";"This is test comment #11850"
11851;6705;4;"B-";"This is test comment #11851"
11852;4112;0;"B-";"This is test comment #11852"
11853;5242;0;"B-";"This is test comment #11853"
11854;2782;1;"C+";"This is test comment #11854"
11855;5454;5;"B-";"This is test comment #11855"
11856;1234;1;"A+";"This is test comment #11856"
11857;1820;1;"C+";"This is test comment #11857"
11858;4924;2;"C+";"This is test comment #11858"
11859;2116;5;"B-";"This is test comment #11859"
11860;8214;3;"C+";"This is test comment #11860"
11861;3407;2;"A+";"This is test comment #11861"
11862;1523;4;"C+";"This is test comment #11862"
11863;7868;4;"B-";"This is test comment #11863"
11864;8020;5;"C+";"This is test comment #11864"
11865;4381;2;"B-";"This is test comment #11865"
11866;470;3;"C+";"This is test comment #11866"
11867;7442;5;"A+";"This is test comment #11867"
11868;1554;0;"A+";"This is test comment #11868"
11869;1456;4;"A+";"This is test comment #11869"
11870;8299;4;"A+";"This is test comment #11870"
11871;2853;3;"B-";"This is test comment #11871"
11872;3665;1;"B-";"This is test comment #11872"
11873;5778;1;"B-";"This is test comment #11873"
11874;7125;5;"C+";"This is test comment #11874"
11875;5055;0;"C+";"This is test comment #11875"
11876;5434;3;"B-";"This is test comment #11876"
11877;3188;3;"A+";"This is test comment #11877"
11878;7850;1;"C+";"This is test comment #11878"
11879;2129;1;"C+";"This is test comment #11879"
11880;4790;4;"A+";"This is test comment #11880"
11881;861;5;"C+";"This is test comment #11881"
11882;1489;5;"C+";"This is test comment #11882"
11883;1978;0;"B-";"This is test comment #11883"
11884;784;1;"C+";"This is test comment #11884"
11885;3115;3;"C+";"This is test comment #11885"
11886;4495;3;"C+";"This is test comment #11886"
11887;3673;4;"A+";"This is test comment #11887"
11888;671;5;"B-";"This is test comment #11888"
11889;4857;0;"A+";"This is test comment #11889"
11890;8020;0;"B-";"This is test comment #11890"
11891;3792;0;"B-";"This is test comment #11891"
11892;1180;4;"B-";"This is test comment #11892"
11893;1439;3;"A+";"This is test comment #11893"
11894;4643;5;"B-";"This is test comment #11894"
11895;5123;0;"B-";"This is test comment #11895"
11896;8013;3;"C+";"This is test comment #11896"
11897;4887;3;"B-";"This is test comment #11897"
11898;2711;0;"C+";"This is test comment #11898"
11899;7916;1;"A+";"This is test comment #11899"
11900;8438;1;"C+";"This is test comment #11900"
11901;7408;5;"A+";"This is test comment #11901"
11902;7426;1;"C+";"This is test comment #11902"
11903;3286;1;"B-";"This is test comment #11903"
11904;59;2;"C+";"This is test comment #11904"
11905;2100;4;"C+";"This is test comment #11905"
11906;3457;5;"C+";"This is test comment #11906"
11907;1886;5;"A+";"This is test comment #11907"
11908;3012;5;"C+";"This is test comment #11908"
11909;7984;1;"A+";"This is test comment #11909"
11910;2736;2;"B-";"This is test comment #11910"
11911;7907;5;"A+";"This is test comment #11911"
11912;8336;1;"C+";"This is test comment #11912"
11913;5284;0;"A+";"This is test comment #11913"
11914;3390;1;"B-";"This is test comment #11914"
11915;1996;5;"B-";"This is test comment #11915"
11916;588;2;"C+";"This is test comment #11916"
11917;7909;4;"B-";"This is test comment #11917"
11918;167;5;"B-";"This is test comment #11918"
11919;8205;1;"C+";"This is test comment #11919"
11920;8575;0;"B-";"This is test comment #11920"
11921;6281;5;"B-";"This is test comment #11921"
11922;6843;0;"B-";"This is test comment #11922"
11923;6368;1;"C+";"This is test comment #11923"
11924;125;2;"A+";"This is test comment #11924"
11925;2264;4;"A+";"This is test comment #11925"
11926;3370;5;"A+";"This is test comment #11926"
11927;671;5;"C+";"This is test comment #11927"
11928;4524;1;"A+";"This is test comment #11928"
11929;5004;5;"B-";"This is test comment #11929"
11930;4271;4;"C+";"This is test comment #11930"
11931;763;0;"C+";"This is test comment #11931"
11932;5773;2;"A+";"This is test comment #11932"
11933;3074;5;"C+";"This is test comment #11933"
11934;8580;2;"C+";"This is test comment #11934"
11935;4461;5;"A+";"This is test comment #11935"
11936;664;2;"A+";"This is test comment #11936"
11937;8450;4;"A+";"This is test comment #11937"
11938;2137;1;"B-";"This is test comment #11938"
11939;8539;5;"B-";"This is test comment #11939"
11940;1410;1;"C+";"This is test comment #11940"
11941;2026;0;"B-";"This is test comment #11941"
11942;4424;4;"B-";"This is test comment #11942"
11943;4148;2;"C+";"This is test comment #11943"
11944;6389;2;"B-";"This is test comment #11944"
11945;4959;5;"B-";"This is test comment #11945"
11946;5091;0;"B-";"This is test comment #11946"
11947;6316;0;"C+";"This is test comment #11947"
11948;3678;3;"B-";"This is test comment #11948"
11949;985;0;"C+";"This is test comment #11949"
11950;3851;0;"B-";"This is test comment #11950"
11951;5981;1;"C+";"This is test comment #11951"
11952;6538;0;"C+";"This is test comment #11952"
11953;8150;5;"B-";"This is test comment #11953"
11954;6868;5;"B-";"This is test comment #11954"
11955;3308;2;"A+";"This is test comment #11955"
11956;2001;2;"B-";"This is test comment #11956"
11957;2629;0;"A+";"This is test comment #11957"
11958;1298;3;"B-";"This is test comment #11958"
11959;4912;1;"C+";"This is test comment #11959"
11960;3251;5;"C+";"This is test comment #11960"
11961;4456;2;"B-";"This is test comment #11961"
11962;4831;5;"C+";"This is test comment #11962"
11963;5393;1;"C+";"This is test comment #11963"
11964;7068;2;"A+";"This is test comment #11964"
11965;2842;5;"C+";"This is test comment #11965"
11966;4142;2;"A+";"This is test comment #11966"
11967;521;4;"C+";"This is test comment #11967"
11968;3532;2;"B-";"This is test comment #11968"
11969;3722;5;"C+";"This is test comment #11969"
11970;7220;0;"A+";"This is test comment #11970"
11971;4967;1;"A+";"This is test comment #11971"
11972;7299;4;"B-";"This is test comment #11972"
11973;6460;1;"A+";"This is test comment #11973"
11974;2565;1;"B-";"This is test comment #11974"
11975;4648;5;"B-";"This is test comment #11975"
11976;84;1;"A+";"This is test comment #11976"
11977;7938;0;"B-";"This is test comment #11977"
11978;5531;3;"C+";"This is test comment #11978"
11979;904;1;"A+";"This is test comment #11979"
11980;2834;5;"C+";"This is test comment #11980"
11981;5685;2;"A+";"This is test comment #11981"
11982;7842;4;"B-";"This is test comment #11982"
11983;1576;5;"A+";"This is test comment #11983"
11984;6791;3;"A+";"This is test comment #11984"
11985;457;1;"B-";"This is test comment #11985"
11986;8390;5;"C+";"This is test comment #11986"
11987;2199;2;"C+";"This is test comment #11987"
11988;8093;4;"C+";"This is test comment #11988"
11989;5601;5;"A+";"This is test comment #11989"
11990;725;1;"B-";"This is test comment #11990"
11991;3122;0;"B-";"This is test comment #11991"
11992;5052;0;"A+";"This is test comment #11992"
11993;2785;5;"C+";"This is test comment #11993"
11994;3710;4;"C+";"This is test comment #11994"
11995;5725;1;"B-";"This is test comment #11995"
11996;1107;4;"A+";"This is test comment #11996"
11997;4297;1;"B-";"This is test comment #11997"
11998;7726;1;"C+";"This is test comment #11998"
11999;942;5;"B-";"This is test comment #11999"
12000;100;0;"B-";"This is test comment #12000"
12001;7224;1;"C+";"This is test comment #12001"
12002;6101;4;"A+";"This is test comment #12002"
12003;771;2;"C+";"This is test comment #12003"
12004;2022;1;"C+";"This is test comment #12004"
12005;6500;4;"B-";"This is test comment #12005"
12006;7474;0;"C+";"This is test comment #12006"
12007;4823;5;"B-";"This is test comment #12007"
12008;6034;1;"C+";"This is test comment #12008"
12009;2302;2;"C+";"This is test comment #12009"
12010;5872;3;"B-";"This is test comment #12010"
12011;7088;3;"C+";"This is test comment #12011"
12012;7174;5;"A+";"This is test comment #12012"
12013;227;1;"C+";"This is test comment #12013"
12014;8250;4;"A+";"This is test comment #12014"
12015;7023;1;"B-";"This is test comment #12015"
12016;7567;2;"A+";"This is test comment #12016"
12017;4910;3;"A+";"This is test comment #12017"
12018;6488;3;"B-";"This is test comment #12018"
12019;5856;2;"C+";"This is test comment #12019"
12020;6745;5;"C+";"This is test comment #12020"
12021;4518;1;"B-";"This is test comment #12021"
12022;2537;1;"A+";"This is test comment #12022"
12023;7891;0;"B-";"This is test comment #12023"
12024;4900;2;"B-";"This is test comment #12024"
12025;1807;2;"C+";"This is test comment #12025"
12026;223;4;"B-";"This is test comment #12026"
12027;3896;0;"C+";"This is test comment #12027"
12028;3836;1;"A+";"This is test comment #12028"
12029;96;5;"A+";"This is test comment #12029"
12030;4223;3;"C+";"This is test comment #12030"
12031;6995;0;"C+";"This is test comment #12031"
12032;2712;5;"A+";"This is test comment #12032"
12033;2483;5;"B-";"This is test comment #12033"
12034;7512;5;"B-";"This is test comment #12034"
12035;124;4;"C+";"This is test comment #12035"
12036;5622;3;"C+";"This is test comment #12036"
12037;3708;5;"A+";"This is test comment #12037"
12038;1396;5;"C+";"This is test comment #12038"
12039;3526;1;"A+";"This is test comment #12039"
12040;8468;2;"A+";"This is test comment #12040"
12041;5726;0;"C+";"This is test comment #12041"
12042;4606;2;"A+";"This is test comment #12042"
12043;4540;3;"B-";"This is test comment #12043"
12044;4531;5;"A+";"This is test comment #12044"
12045;5425;2;"C+";"This is test comment #12045"
12046;2563;5;"A+";"This is test comment #12046"
12047;8511;5;"A+";"This is test comment #12047"
12048;7324;0;"C+";"This is test comment #12048"
12049;2647;2;"C+";"This is test comment #12049"
12050;3113;0;"B-";"This is test comment #12050"
12051;2703;2;"B-";"This is test comment #12051"
12052;1680;2;"A+";"This is test comment #12052"
12053;6373;3;"B-";"This is test comment #12053"
12054;6540;4;"C+";"This is test comment #12054"
12055;1147;2;"A+";"This is test comment #12055"
12056;7111;0;"B-";"This is test comment #12056"
12057;6959;3;"C+";"This is test comment #12057"
12058;5005;5;"C+";"This is test comment #12058"
12059;2207;2;"B-";"This is test comment #12059"
12060;7830;5;"A+";"This is test comment #12060"
12061;1719;4;"A+";"This is test comment #12061"
12062;4249;1;"B-";"This is test comment #12062"
12063;5651;0;"B-";"This is test comment #12063"
12064;3953;4;"A+";"This is test comment #12064"
12065;7105;0;"B-";"This is test comment #12065"
12066;2788;0;"C+";"This is test comment #12066"
12067;4565;3;"A+";"This is test comment #12067"
12068;1247;4;"B-";"This is test comment #12068"
12069;7959;5;"B-";"This is test comment #12069"
12070;817;3;"B-";"This is test comment #12070"
12071;1339;3;"A+";"This is test comment #12071"
12072;8324;3;"B-";"This is test comment #12072"
12073;6490;4;"C+";"This is test comment #12073"
12074;6093;3;"A+";"This is test comment #12074"
12075;5685;4;"C+";"This is test comment #12075"
12076;8251;4;"A+";"This is test comment #12076"
12077;3452;4;"C+";"This is test comment #12077"
12078;1639;1;"C+";"This is test comment #12078"
12079;927;0;"C+";"This is test comment #12079"
12080;695;3;"A+";"This is test comment #12080"
12081;6155;3;"C+";"This is test comment #12081"
12082;442;5;"C+";"This is test comment #12082"
12083;1519;1;"C+";"This is test comment #12083"
12084;3640;4;"B-";"This is test comment #12084"
12085;5907;5;"A+";"This is test comment #12085"
12086;1905;3;"A+";"This is test comment #12086"
12087;3927;0;"A+";"This is test comment #12087"
12088;1619;2;"A+";"This is test comment #12088"
12089;6462;5;"B-";"This is test comment #12089"
12090;5832;1;"B-";"This is test comment #12090"
12091;5453;4;"A+";"This is test comment #12091"
12092;4221;1;"A+";"This is test comment #12092"
12093;7481;3;"A+";"This is test comment #12093"
12094;6704;2;"B-";"This is test comment #12094"
12095;72;2;"A+";"This is test comment #12095"
12096;896;2;"C+";"This is test comment #12096"
12097;3436;1;"C+";"This is test comment #12097"
12098;184;2;"A+";"This is test comment #12098"
12099;7616;5;"B-";"This is test comment #12099"
12100;7166;1;"B-";"This is test comment #12100"
12101;3995;4;"C+";"This is test comment #12101"
12102;5334;0;"B-";"This is test comment #12102"
12103;5431;2;"B-";"This is test comment #12103"
12104;6318;1;"B-";"This is test comment #12104"
12105;480;2;"A+";"This is test comment #12105"
12106;6221;0;"A+";"This is test comment #12106"
12107;8579;1;"B-";"This is test comment #12107"
12108;482;2;"B-";"This is test comment #12108"
12109;6408;1;"B-";"This is test comment #12109"
12110;3099;5;"C+";"This is test comment #12110"
12111;6611;0;"B-";"This is test comment #12111"
12112;5617;0;"B-";"This is test comment #12112"
12113;3092;2;"A+";"This is test comment #12113"
12114;8120;5;"B-";"This is test comment #12114"
12115;6978;1;"A+";"This is test comment #12115"
12116;5583;0;"A+";"This is test comment #12116"
12117;4241;1;"A+";"This is test comment #12117"
12118;1333;0;"A+";"This is test comment #12118"
12119;3649;5;"C+";"This is test comment #12119"
12120;2378;4;"A+";"This is test comment #12120"
12121;6434;4;"B-";"This is test comment #12121"
12122;187;2;"B-";"This is test comment #12122"
12123;6915;0;"A+";"This is test comment #12123"
12124;4489;5;"A+";"This is test comment #12124"
12125;7334;3;"C+";"This is test comment #12125"
12126;7668;3;"A+";"This is test comment #12126"
12127;1475;1;"C+";"This is test comment #12127"
12128;5064;4;"C+";"This is test comment #12128"
12129;4662;1;"B-";"This is test comment #12129"
12130;2402;2;"B-";"This is test comment #12130"
12131;7098;0;"A+";"This is test comment #12131"
12132;1273;3;"B-";"This is test comment #12132"
12133;4432;3;"C+";"This is test comment #12133"
12134;3105;1;"B-";"This is test comment #12134"
12135;1041;4;"C+";"This is test comment #12135"
12136;1596;4;"B-";"This is test comment #12136"
12137;2011;4;"A+";"This is test comment #12137"
12138;3383;0;"A+";"This is test comment #12138"
12139;2265;4;"B-";"This is test comment #12139"
12140;7094;0;"A+";"This is test comment #12140"
12141;648;3;"A+";"This is test comment #12141"
12142;1593;4;"C+";"This is test comment #12142"
12143;4973;2;"A+";"This is test comment #12143"
12144;2678;4;"B-";"This is test comment #12144"
12145;340;2;"B-";"This is test comment #12145"
12146;5904;3;"A+";"This is test comment #12146"
12147;2760;2;"A+";"This is test comment #12147"
12148;4072;5;"A+";"This is test comment #12148"
12149;3910;0;"B-";"This is test comment #12149"
12150;4548;1;"B-";"This is test comment #12150"
12151;6911;5;"B-";"This is test comment #12151"
12152;3756;5;"C+";"This is test comment #12152"
12153;1814;4;"B-";"This is test comment #12153"
12154;8570;5;"C+";"This is test comment #12154"
12155;7372;0;"C+";"This is test comment #12155"
12156;1746;2;"A+";"This is test comment #12156"
12157;4626;3;"B-";"This is test comment #12157"
12158;7946;3;"B-";"This is test comment #12158"
12159;6218;1;"C+";"This is test comment #12159"
12160;996;5;"A+";"This is test comment #12160"
12161;7060;5;"C+";"This is test comment #12161"
12162;6555;5;"B-";"This is test comment #12162"
12163;5675;5;"C+";"This is test comment #12163"
12164;8350;5;"C+";"This is test comment #12164"
12165;6490;2;"B-";"This is test comment #12165"
12166;193;4;"B-";"This is test comment #12166"
12167;3480;1;"A+";"This is test comment #12167"
12168;7284;0;"A+";"This is test comment #12168"
12169;1560;1;"A+";"This is test comment #12169"
12170;7388;5;"B-";"This is test comment #12170"
12171;573;3;"C+";"This is test comment #12171"
12172;4258;4;"C+";"This is test comment #12172"
12173;4968;3;"A+";"This is test comment #12173"
12174;4594;5;"C+";"This is test comment #12174"
12175;6428;2;"A+";"This is test comment #12175"
12176;7191;0;"A+";"This is test comment #12176"
12177;6106;4;"A+";"This is test comment #12177"
12178;5368;3;"A+";"This is test comment #12178"
12179;1344;5;"B-";"This is test comment #12179"
12180;3310;1;"C+";"This is test comment #12180"
12181;2681;4;"A+";"This is test comment #12181"
12182;3723;3;"B-";"This is test comment #12182"
12183;1794;2;"C+";"This is test comment #12183"
12184;6383;4;"A+";"This is test comment #12184"
12185;4172;3;"A+";"This is test comment #12185"
12186;910;2;"A+";"This is test comment #12186"
12187;4111;4;"C+";"This is test comment #12187"
12188;435;3;"C+";"This is test comment #12188"
12189;5966;5;"C+";"This is test comment #12189"
12190;666;1;"A+";"This is test comment #12190"
12191;3042;0;"C+";"This is test comment #12191"
12192;7553;4;"B-";"This is test comment #12192"
12193;5782;2;"C+";"This is test comment #12193"
12194;5257;0;"A+";"This is test comment #12194"
12195;977;4;"B-";"This is test comment #12195"
12196;6860;2;"A+";"This is test comment #12196"
12197;4612;5;"C+";"This is test comment #12197"
12198;1132;4;"C+";"This is test comment #12198"
12199;1442;5;"C+";"This is test comment #12199"
12200;5187;5;"B-";"This is test comment #12200"
12201;6247;0;"C+";"This is test comment #12201"
12202;3506;2;"C+";"This is test comment #12202"
12203;6759;2;"A+";"This is test comment #12203"
12204;1042;5;"C+";"This is test comment #12204"
12205;5248;2;"C+";"This is test comment #12205"
12206;4105;4;"A+";"This is test comment #12206"
12207;6930;4;"A+";"This is test comment #12207"
12208;2331;1;"B-";"This is test comment #12208"
12209;7148;3;"B-";"This is test comment #12209"
12210;7287;3;"C+";"This is test comment #12210"
12211;2092;3;"C+";"This is test comment #12211"
12212;7374;2;"C+";"This is test comment #12212"
12213;4220;0;"A+";"This is test comment #12213"
12214;2037;0;"B-";"This is test comment #12214"
12215;5815;1;"A+";"This is test comment #12215"
12216;3133;0;"B-";"This is test comment #12216"
12217;1035;1;"A+";"This is test comment #12217"
12218;6455;3;"A+";"This is test comment #12218"
12219;4686;5;"A+";"This is test comment #12219"
12220;620;3;"A+";"This is test comment #12220"
12221;1221;5;"C+";"This is test comment #12221"
12222;4761;0;"C+";"This is test comment #12222"
12223;6528;0;"A+";"This is test comment #12223"
12224;2500;5;"B-";"This is test comment #12224"
12225;6582;1;"B-";"This is test comment #12225"
12226;4180;4;"A+";"This is test comment #12226"
12227;6684;3;"C+";"This is test comment #12227"
12228;2575;5;"A+";"This is test comment #12228"
12229;4062;0;"B-";"This is test comment #12229"
12230;2737;1;"B-";"This is test comment #12230"
12231;7922;2;"A+";"This is test comment #12231"
12232;8397;3;"B-";"This is test comment #12232"
12233;7591;2;"B-";"This is test comment #12233"
12234;4408;1;"B-";"This is test comment #12234"
12235;7554;1;"A+";"This is test comment #12235"
12236;2233;5;"C+";"This is test comment #12236"
12237;6791;0;"B-";"This is test comment #12237"
12238;5904;0;"C+";"This is test comment #12238"
12239;1752;4;"A+";"This is test comment #12239"
12240;5322;3;"C+";"This is test comment #12240"
12241;6398;1;"B-";"This is test comment #12241"
12242;3483;2;"A+";"This is test comment #12242"
12243;4083;1;"A+";"This is test comment #12243"
12244;7255;5;"C+";"This is test comment #12244"
12245;81;0;"C+";"This is test comment #12245"
12246;4153;5;"A+";"This is test comment #12246"
12247;5187;1;"C+";"This is test comment #12247"
12248;1464;5;"A+";"This is test comment #12248"
12249;3718;3;"C+";"This is test comment #12249"
12250;773;2;"C+";"This is test comment #12250"
12251;2749;4;"C+";"This is test comment #12251"
12252;1552;1;"C+";"This is test comment #12252"
12253;3587;3;"C+";"This is test comment #12253"
12254;5822;0;"A+";"This is test comment #12254"
12255;6561;4;"B-";"This is test comment #12255"
12256;6581;0;"C+";"This is test comment #12256"
12257;1193;0;"C+";"This is test comment #12257"
12258;917;2;"A+";"This is test comment #12258"
12259;3800;3;"C+";"This is test comment #12259"
12260;881;5;"C+";"This is test comment #12260"
12261;3643;5;"C+";"This is test comment #12261"
12262;635;0;"C+";"This is test comment #12262"
12263;6940;4;"C+";"This is test comment #12263"
12264;4685;2;"B-";"This is test comment #12264"
12265;130;5;"B-";"This is test comment #12265"
12266;3112;3;"B-";"This is test comment #12266"
12267;8573;2;"B-";"This is test comment #12267"
12268;2434;1;"C+";"This is test comment #12268"
12269;1318;0;"C+";"This is test comment #12269"
12270;6439;2;"C+";"This is test comment #12270"
12271;1382;3;"A+";"This is test comment #12271"
12272;192;3;"A+";"This is test comment #12272"
12273;8553;5;"C+";"This is test comment #12273"
12274;3750;2;"C+";"This is test comment #12274"
12275;6131;0;"C+";"This is test comment #12275"
12276;2365;5;"B-";"This is test comment #12276"
12277;2433;3;"A+";"This is test comment #12277"
12278;2498;1;"C+";"This is test comment #12278"
12279;393;4;"A+";"This is test comment #12279"
12280;2260;5;"A+";"This is test comment #12280"
12281;6290;2;"B-";"This is test comment #12281"
12282;4439;3;"C+";"This is test comment #12282"
12283;8529;0;"B-";"This is test comment #12283"
12284;76;2;"A+";"This is test comment #12284"
12285;5487;0;"C+";"This is test comment #12285"
12286;1254;5;"B-";"This is test comment #12286"
12287;189;0;"A+";"This is test comment #12287"
12288;2826;2;"A+";"This is test comment #12288"
12289;2211;3;"C+";"This is test comment #12289"
12290;1398;4;"C+";"This is test comment #12290"
12291;3749;3;"A+";"This is test comment #12291"
12292;2654;2;"B-";"This is test comment #12292"
12293;4240;2;"A+";"This is test comment #12293"
12294;7050;1;"A+";"This is test comment #12294"
12295;7858;3;"A+";"This is test comment #12295"
12296;25;5;"B-";"This is test comment #12296"
12297;7188;2;"B-";"This is test comment #12297"
12298;4200;1;"B-";"This is test comment #12298"
12299;4044;4;"C+";"This is test comment #12299"
12300;6930;1;"A+";"This is test comment #12300"
12301;4941;4;"C+";"This is test comment #12301"
12302;531;1;"A+";"This is test comment #12302"
12303;3570;2;"C+";"This is test comment #12303"
12304;288;4;"C+";"This is test comment #12304"
12305;3103;0;"C+";"This is test comment #12305"
12306;316;3;"A+";"This is test comment #12306"
12307;3231;5;"B-";"This is test comment #12307"
12308;7227;0;"B-";"This is test comment #12308"
12309;7334;2;"C+";"This is test comment #12309"
12310;2801;3;"B-";"This is test comment #12310"
12311;2938;3;"B-";"This is test comment #12311"
12312;2207;3;"C+";"This is test comment #12312"
12313;7901;0;"C+";"This is test comment #12313"
12314;407;5;"A+";"This is test comment #12314"
12315;604;3;"B-";"This is test comment #12315"
12316;4716;4;"A+";"This is test comment #12316"
12317;4554;4;"A+";"This is test comment #12317"
12318;79;3;"A+";"This is test comment #12318"
12319;7570;4;"C+";"This is test comment #12319"
12320;2840;3;"A+";"This is test comment #12320"
12321;3129;5;"C+";"This is test comment #12321"
12322;5712;2;"C+";"This is test comment #12322"
12323;6876;4;"A+";"This is test comment #12323"
12324;1735;2;"C+";"This is test comment #12324"
12325;6442;5;"A+";"This is test comment #12325"
12326;2000;5;"A+";"This is test comment #12326"
12327;8426;0;"C+";"This is test comment #12327"
12328;3931;0;"B-";"This is test comment #12328"
12329;4221;3;"B-";"This is test comment #12329"
12330;6994;0;"C+";"This is test comment #12330"
12331;6470;2;"C+";"This is test comment #12331"
12332;2210;4;"C+";"This is test comment #12332"
12333;5009;1;"A+";"This is test comment #12333"
12334;6900;5;"A+";"This is test comment #12334"
12335;7059;1;"B-";"This is test comment #12335"
12336;5903;0;"B-";"This is test comment #12336"
12337;8134;3;"A+";"This is test comment #12337"
12338;2146;4;"C+";"This is test comment #12338"
12339;4352;2;"B-";"This is test comment #12339"
12340;902;3;"B-";"This is test comment #12340"
12341;3220;5;"C+";"This is test comment #12341"
12342;6657;4;"C+";"This is test comment #12342"
12343;8467;3;"C+";"This is test comment #12343"
12344;962;3;"C+";"This is test comment #12344"
12345;5262;4;"A+";"This is test comment #12345"
12346;333;0;"B-";"This is test comment #12346"
12347;6502;5;"C+";"This is test comment #12347"
12348;3141;1;"B-";"This is test comment #12348"
12349;5238;5;"C+";"This is test comment #12349"
12350;2040;5;"C+";"This is test comment #12350"
12351;2321;1;"A+";"This is test comment #12351"
12352;3125;1;"A+";"This is test comment #12352"
12353;798;1;"A+";"This is test comment #12353"
12354;2984;5;"B-";"This is test comment #12354"
12355;3052;2;"A+";"This is test comment #12355"
12356;6927;0;"C+";"This is test comment #12356"
12357;3902;5;"B-";"This is test comment #12357"
12358;6878;0;"B-";"This is test comment #12358"
12359;5115;3;"C+";"This is test comment #12359"
12360;3917;1;"B-";"This is test comment #12360"
12361;8487;2;"A+";"This is test comment #12361"
12362;2437;3;"B-";"This is test comment #12362"
12363;2912;2;"B-";"This is test comment #12363"
12364;1574;5;"A+";"This is test comment #12364"
12365;1198;0;"A+";"This is test comment #12365"
12366;1045;3;"A+";"This is test comment #12366"
12367;8488;0;"C+";"This is test comment #12367"
12368;5969;2;"A+";"This is test comment #12368"
12369;556;0;"A+";"This is test comment #12369"
12370;833;0;"B-";"This is test comment #12370"
12371;7412;5;"A+";"This is test comment #12371"
12372;350;1;"B-";"This is test comment #12372"
12373;6293;0;"C+";"This is test comment #12373"
12374;5285;3;"A+";"This is test comment #12374"
12375;275;4;"C+";"This is test comment #12375"
12376;4867;2;"A+";"This is test comment #12376"
12377;6831;1;"C+";"This is test comment #12377"
12378;1369;0;"C+";"This is test comment #12378"
12379;3122;1;"B-";"This is test comment #12379"
12380;8416;1;"C+";"This is test comment #12380"
12381;5339;5;"C+";"This is test comment #12381"
12382;4854;5;"C+";"This is test comment #12382"
12383;3274;2;"A+";"This is test comment #12383"
12384;971;0;"B-";"This is test comment #12384"
12385;7068;2;"A+";"This is test comment #12385"
12386;8586;3;"C+";"This is test comment #12386"
12387;8586;4;"B-";"This is test comment #12387"
12388;4997;4;"C+";"This is test comment #12388"
12389;4958;2;"C+";"This is test comment #12389"
12390;2699;1;"A+";"This is test comment #12390"
12391;5335;1;"B-";"This is test comment #12391"
12392;2348;3;"B-";"This is test comment #12392"
12393;7499;0;"C+";"This is test comment #12393"
12394;6937;5;"C+";"This is test comment #12394"
12395;5646;4;"A+";"This is test comment #12395"
12396;3552;4;"C+";"This is test comment #12396"
12397;6097;2;"A+";"This is test comment #12397"
12398;3394;2;"B-";"This is test comment #12398"
12399;5439;0;"C+";"This is test comment #12399"
12400;128;0;"C+";"This is test comment #12400"
12401;7111;5;"C+";"This is test comment #12401"
12402;7544;2;"C+";"This is test comment #12402"
12403;576;3;"A+";"This is test comment #12403"
12404;2161;5;"B-";"This is test comment #12404"
12405;4774;0;"C+";"This is test comment #12405"
12406;8262;4;"C+";"This is test comment #12406"
12407;3382;3;"A+";"This is test comment #12407"
12408;5551;3;"A+";"This is test comment #12408"
12409;3835;5;"A+";"This is test comment #12409"
12410;4876;3;"A+";"This is test comment #12410"
12411;4081;0;"B-";"This is test comment #12411"
12412;5764;2;"A+";"This is test comment #12412"
12413;7285;3;"A+";"This is test comment #12413"
12414;2553;4;"A+";"This is test comment #12414"
12415;1700;4;"A+";"This is test comment #12415"
12416;5921;0;"C+";"This is test comment #12416"
